organization,timestamp,open,high,low,close,volume
AMZN,05/08/2002,13.65,13.79,12.78,12.87,3857300
AMZN,02/08/2002,14.13,14.14,13.45,13.84,4178600
AMZN,01/08/2002,14.31,14.5,13.99,14.16,6066800
AMZN,31/07/2002,14.45,14.66,14.14,14.46,3801000
AMZN,30/07/2002,14.19,14.9,14.08,14.77,5558900
AMZN,29/07/2002,13.25,14.46,13.23,14.33,7049500
AMZN,26/07/2002,12.72,13.11,12.5,12.93,5556700
AMZN,25/07/2002,13.71,14.01,12.4,12.49,9360200
AMZN,24/07/2002,12.37,14.16,12.26,14.1,19766300
AMZN,23/07/2002,15.54,15.88,14.4,14.55,11291400
AMZN,22/07/2002,15.15,15.65,15,15.5,9332900
AMZN,19/07/2002,15.36,15.72,15.07,15.29,6105800
AMZN,18/07/2002,15.92,16.59,15.53,15.55,6856700
AMZN,17/07/2002,16.84,17.16,15.32,16.16,7322100
AMZN,16/07/2002,15.69,17.08,15.66,16.29,10790700
AMZN,15/07/2002,15.47,15.98,15,15.94,6026100
AMZN,12/07/2002,15.75,16.19,15.25,15.43,7000000
AMZN,11/07/2002,14.66,15.84,14,15.55,7317100
AMZN,10/07/2002,15.65,15.94,14.65,14.96,6761200
AMZN,09/07/2002,15.05,16.03,14.99,15.6,7528600
AMZN,08/07/2002,14.95,15.85,14.68,14.94,5890000
AMZN,05/07/2002,14.39,15.23,14.37,15.21,3366900
AMZN,03/07/2002,13.38,14.46,12.89,14.25,7703700
AMZN,02/07/2002,13.6,14.16,13,13.32,8669900
AMZN,01/07/2002,16.17,16.17,13.52,13.55,13536500
AMZN,28/06/2002,15.69,16.36,15.4,16.25,6237900
AMZN,27/06/2002,16.11,16.47,15.3,15.86,6192000
AMZN,26/06/2002,14.69,15.93,14.68,15.85,8272200
AMZN,25/06/2002,16.89,16.95,15.04,15.34,15304000
AMZN,24/06/2002,17.43,17.78,16.94,17.51,5956800
AMZN,21/06/2002,17.6,17.79,17.34,17.53,5176800
